time_sec
50.698667
51.221333
51.744
52.266667
52.789333
53.312
53.834667
54.346667
54.858667
55.392
55.914667
56.437333
56.96
57.482667
58.005333
58.528
59.050667
59.573333
60.085333
60.608
61.141333
61.653333
62.176
62.688
63.221333
63.744
64.266667
64.789333
65.312
65.834667
66.346667
66.869333
67.392
67.914667
68.437333
68.96
69.482667
70.005333
70.528
71.050667
71.573333
72.096
72.618667
73.141333
73.653333
74.176
74.698667
75.221333
75.744
76.266667
76.789333
77.312
77.834667
78.357333
78.88
79.392
79.904
80.437333
80.96
81.482667
119.573333
120.085333
120.608
121.130667
121.653333
122.176
122.698667
123.221333
123.722667
124.266667
124.778667
125.301333
125.834667
126.346667
126.869333
127.392
127.914667
128.437333
128.96
129.482667
130.005333
130.528
131.050667
131.562667
132.085333
132.618667
133.130667
133.653333
134.176
134.698667
135.221333
135.744
136.266667
136.789333
137.312
137.834667
138.346667
138.88
139.402667
139.914667
140.437333
140.96
141.482667
142.005333
142.528
143.050667
143.573333
144.096
144.618667
145.141333
145.653333
146.176
146.698667
147.221333
147.744
148.266667
148.768
149.312
149.834667
150.346667
150.88
151.413333
151.925333
152.448
152.96
169.653333
170.176
170.698667
171.221333
171.744
172.266667
172.789333
173.312
173.834667
174.357333
174.869333
175.392
175.914667
176.437333
176.96
177.482667
178.005333
178.528
179.050667
179.573333
180.085333
180.618667
181.130667
181.653333
182.176
182.698667
183.221333
183.744
184.256
184.789333
185.301333
185.834667
186.357333
186.88
187.402667
187.914667
188.437333
188.96
189.482667
190.005333
190.528
191.050667
191.573333
192.096
192.608
193.130667
193.653333
194.176
194.698667
195.221333
195.744
196.266667
196.789333
197.312
197.834667
198.346667
198.869333
199.402667
199.925333
200.437333
